Name,IATA,Latitude,Longitude,distance
Amami Airport,ASJ,28.430599212646484,129.71299743652344,Ellipsis
Okierabu Airport,OKE,27.4255008698,128.701004028,Ellipsis
Tokunoshima Airport,TKN,27.83639907836914,128.88099670410156,Ellipsis
Fukui Airport,FKJ,36.1427993774,136.223999023,Ellipsis
Gifu Airport,QGU,35.394100189208984,136.8699951171875,Ellipsis
Komatsu Airport,KMQ,36.39459991455078,136.40699768066406,Ellipsis
Oki Airport,OKI,36.18109893798828,133.3249969482422,Ellipsis
Toyama Airport,TOY,36.64830017089844,137.18800354003906,Ellipsis
Hiroshima Airport,HIJ,34.4361000061,132.919006348,Ellipsis
Okayama Airport,OKJ,34.7569007874,133.854995728,Ellipsis
Izumo Airport,IZO,35.4136009216,132.88999939,Ellipsis
Miho Yonago Airport,YGJ,35.4921989440918,133.23599243164062,Ellipsis
Kōchi Ryōma Airport,KCZ,33.546101,133.669006,Ellipsis
Matsuyama Airport,MYJ,33.82720184326172,132.6999969482422,Ellipsis
Osaka International Airport,ITM,34.785499572753906,135.43800354003906,Ellipsis
Tottori Airport,TTJ,35.5301017761,134.167007446,Ellipsis
Tokushima Airport/JMSDF Air Base,TKS,34.132801,134.606995,Ellipsis
Takamatsu Airport,TAK,34.2141990662,134.01600647,Ellipsis
Aomori Airport,AOJ,40.73469924926758,140.6909942626953,Ellipsis
Yamagata Airport,GAJ,38.4118995667,140.371002197,Ellipsis
Sado Airport,SDS,38.0601997375,138.414001465,Ellipsis
Hachinohe Airport,HHE,40.556400299072266,141.46600341796875,Ellipsis
Hanamaki Airport,HNA,39.4286003112793,141.13499450683594,Ellipsis
Akita Airport,AXT,39.6156005859375,140.218994140625,Ellipsis
Misawa Air Base,MSJ,40.7032012939,141.367996216,Ellipsis
Sendai Airport,SDJ,38.1397018433,140.917007446,Ellipsis
Atsugi Naval Air Facility,NJA,35.4546012878418,139.4499969482422,Ellipsis
Hachijojima Airport,HAC,33.1150016785,139.785995483,Ellipsis
Oshima Airport,OIM,34.7820014954,139.36000061,Ellipsis
Tokyo Haneda International Airport,HND,35.552299,139.779999,Ellipsis
Yokota Air Base,OKO,35.74850082397461,139.34800720214844,Ellipsis
Gwangju Airport,KWJ,35.123173,126.805444,Ellipsis
Jeon Ju Airport (G-703),CHN,35.87808,127.119112,Ellipsis
Yeosu Airport,RSU,34.84230041503906,127.61699676513672,Ellipsis
Gangneung Airport (K-18),KAG,37.753601,128.943915,Ellipsis
Jeju International Airport,CJU,33.51129913330078,126.49299621582033,Ellipsis
Jinhae Airbase/Airport (G-813/K-10),CHF,35.140248,128.696229,Ellipsis
Gimhae International Airport,PUS,35.1795005798,128.93800354,Ellipsis
Ulsan Airport,USN,35.59349823,129.352005005,Ellipsis
Seoul Air Base (K-16),SSN,37.444744,127.112718,Ellipsis
Osan Air Base,OSN,37.090599,127.029999,Ellipsis
Gimpo International Airport,GMP,37.5583,126.791,Ellipsis
Suwon Airport,SWU,37.23939895629883,127.00700378417967,Ellipsis
Pohang Airport (G-815/K-3),KPO,35.987955,129.420383,Ellipsis
Daegu Airport,TAE,35.896872,128.65531,Ellipsis
Yecheon Airbase,YEC,36.630373,128.34971,Ellipsis
Naha Airport,OKA,26.1958007812,127.646003723,Ellipsis
Kadena Air Base,DNA,26.3556,127.767998,Ellipsis
New Ishigaki Airport,ISG,24.396389,124.245,Ellipsis
Kumejima Airport,UEO,26.363500595092773,126.71399688720705,Ellipsis
Minami-Daito Airport,MMD,25.8465003967,131.263000488,Ellipsis
Miyako Airport,MMY,24.7828006744,125.294998169,Ellipsis
Kitadaito Airport,KTD,25.9447002411,131.32699585,Ellipsis
Shimojishima Airport,SHI,24.8267002106,125.144996643,Ellipsis
Tarama Airport,TRA,24.6539001465,124.675003052,Ellipsis
Yoron Airport,RNJ,27.0440006256,128.401992798,Ellipsis
Yonaguni Airport,OGN,24.46689987182617,122.97799682617188,Ellipsis
Ninoy Aquino International Airport,MNL,14.5086,121.019997,Ellipsis
Awang Airport,CBO,7.165239810943604,124.20999908447266,Ellipsis
Pagadian Airport,PAG,7.83073144787,123.461179733,Ellipsis
General Santos International Airport,GES,6.05800008774,125.096000671,Ellipsis
Zamboanga International Airport,ZAM,6.922420024871826,122.05999755859376,Ellipsis
Loakan Airport,BAG,16.375099182128906,120.62000274658205,Ellipsis
Daet Airport,DTE,14.129199981689451,122.9800033569336,Ellipsis
San Jose Airport,SJI,12.361499786399998,121.04699707,Ellipsis
Mamburao Airport,MBO,13.208100318908691,120.6050033569336,Ellipsis
Dr.Juan C. Angara Airport,BQA,15.729309,121.500034,Ellipsis
Daniel Z. Romualdez Airport,TAC,11.228035,125.027761,Ellipsis
Bacolod-Silay Airport,BCD,10.7764,123.014999,Ellipsis
Sibulan Airport,DGT,9.3337097168,123.300003052,Ellipsis
Godofredo P. Ramos Airport,MPH,11.9245,121.954002,Ellipsis
Iloilo International Airport,ILO,10.833017,122.493358,Ellipsis
Kalibo International Airport,KLO,11.679400444,122.375999451,Ellipsis
Puerto Princesa Airport,PPS,9.742119789123535,118.75900268554688,Ellipsis
Evelio Javier Airport,EUQ,10.765999794,121.932998657,Ellipsis
Comodoro Pierrestegui Airport,COC,-31.2969,-57.9966,Ellipsis
Gualeguaychu Airport,GHU,-33.0103,-58.6131,Ellipsis
Junin Airport,JNI,-34.5459,-60.9306,Ellipsis
General Urquiza Airport,PRA,-31.7948,-60.4804,Ellipsis
Islas Malvinas Airport,ROS,-32.9036,-60.785,Ellipsis
Sauce Viejo Airport,SFN,-31.7117,-60.8117,Ellipsis
Jorge Newbery Airpark,AEP,-34.5592,-58.4156,Ellipsis
Ingeniero Ambrosio Taravella Airport,COR,-31.323601,-64.208,Ellipsis
San Fernando Airport,FDO,-34.4532,-58.5896,Ellipsis
La Plata Airport,LPG,-34.9722,-57.8947,Ellipsis
El Palomar Airport,EPA,-34.6099,-58.6126,Ellipsis
Chos Malal Airport,HOS,-37.4446983337,-70.2225036621,Ellipsis
Dr. Arturo H. Illia Airport,GNR,-39.0007019043,-67.6204986572,Ellipsis
El Plumerillo Airport,MDZ,-32.8316993713,-68.7929000854,Ellipsis
Comodoro D.R. Salomón Airport,LGS,-35.493598938,-69.5743026733,Ellipsis
Suboficial Ay Santiago Germano Airport,AFA,-34.588299,-68.4039,Ellipsis
Catamarca Airport,CTC,-28.5956001282,-65.751701355,Ellipsis
Vicecomodoro Angel D. La Paz Aragonés Airport,SDE,-27.7655563354,-64.3099975586,Ellipsis
Capitan V A Almonacid Airport,IRJ,-29.3815994263,-66.7957992554,Ellipsis
Teniente Benjamin Matienzo Airport,TUC,-26.8409,-65.104897,Ellipsis
Domingo Faustino Sarmiento Airport,UAQ,-31.571501,-68.418198,Ellipsis
Area De Material Airport,RCU,-33.0850982666,-64.2612991333,Ellipsis
Villa Dolores Airport,VDR,-31.9451999664,-65.1463012695,Ellipsis
Villa Reynolds Airport,VME,-33.7299003601,-65.3873977661,Ellipsis
Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,-33.2732009888,-66.3563995361,Ellipsis
Corrientes Airport,CNQ,-27.4455,-58.7619,Ellipsis
Resistencia International Airport,RES,-27.45,-59.0561,Ellipsis
Formosa Airport,FMA,-26.2127,-58.2281,Ellipsis
Cataratas Del Iguazú International Airport,IGR,-25.737301,-54.4734,Ellipsis
Paso De Los Libres Airport,AOL,-29.6894,-57.1521,Ellipsis
Monte Caseros Airport,MCS,-30.2719,-57.6402,Ellipsis
Libertador Gral D Jose De San Martin Airport,PSS,-27.3858,-55.9707,Ellipsis
Termal Airport,PRQ,-26.753611,-60.492222,Ellipsis
Martin Miguel De Guemes International Airport,SLA,-24.8560009003,-65.4861984253,Ellipsis
Gobernador Horacio Guzman International Airport,JUJ,-24.392799,-65.097801,Ellipsis
Orán Airport,ORA,-23.1527996063,-64.3292007446,Ellipsis
El Dorado Airport,ELO,-26.3974990845,-54.5746994019,Ellipsis
Goya Airport,OYA,-29.1058,-59.2189,Ellipsis
Reconquista Airport,RCQ,-29.2103,-59.68,Ellipsis
Curuzu Cuatia Airport,UZU,-29.7706,-57.9789,Ellipsis
El Bolson Airport,EHL,-41.9431991577,-71.5323028564,Ellipsis
General E. Mosconi Airport,CRD,-45.7853,-67.4655,Ellipsis
Brigadier Antonio Parodi Airport,EQS,-42.908000946,-71.139503479,Ellipsis
Almirante Marco Andres Zar Airport,REL,-43.2105,-65.2703,Ellipsis
Gobernador Castello Airport,VDM,-40.8692,-63.0004,Ellipsis
El Tehuelche Airport,PMY,-42.7592,-65.1027,Ellipsis
Puerto Deseado Airport,PUD,-47.7353,-65.9041,Ellipsis
Hermes Quijada International Airport,RGA,-53.7777,-67.7494,Ellipsis
Piloto Civil N. Fernández Airport,RGL,-51.6089,-69.3126,Ellipsis
Malvinas Argentinas Airport,USH,-54.8433,-68.2958,Ellipsis
Capitan D Daniel Vazquez Airport,ULA,-49.3068,-67.8026,Ellipsis
Perito Moreno Airport,PMQ,-46.537899,-70.978699,Ellipsis
Santa Cruz Airport,RZA,-50.0165,-68.5792,Ellipsis
Comandante Espora Airport,BHI,-38.725,-62.1693,Ellipsis
Brigadier D.H.E. Ruiz Airport,CSZ,-37.446098,-61.889301,Ellipsis
Olavarria Airport,OVR,-36.8899993896,-60.2165985107,Ellipsis
General Pico Airport,GPO,-35.6962013245,-63.7583007812,Ellipsis
Tres Arroyos Airport,OYO,-38.3869,-60.3297,Ellipsis
Ástor Piazzola International Airport,MDQ,-37.9342,-57.5733,Ellipsis
Presidente Peron Airport,NQN,-38.949001,-68.155701,Ellipsis
Comodoro Pedro Zanni Airport,PEH,-35.8446,-61.8576,Ellipsis
Santa Rosa Airport,RSA,-36.588299,-64.275703,Ellipsis
San Carlos De Bariloche Airport,BRC,-41.151199,-71.157501,Ellipsis
Héroes De Malvinas Airport,TDL,-37.2374000549,-59.2279014587,Ellipsis
Villa Gesell Airport,VLG,-37.2354,-57.0292,Ellipsis
Cutral-Co Airport,CUT,-38.9397010803,-69.2646026611,Ellipsis
Aviador C. Campos Airport,CPC,-40.075401,-71.137299,Ellipsis
Conceição do Araguaia Airport,CDJ,-8.348349571228027,-49.30149841308594,Ellipsis
Araraquara Airport,AQA,-21.8120002747,-48.1329994202,Ellipsis
Santa Maria Airport,AJU,-10.984000206,-37.0703010559,Ellipsis
Piloto Osvaldo Marques Dias Airport,AFL,-9.8663892746,-56.1049995422,Ellipsis
Araçatuba Airport,ARU,-21.1413002014,-50.4247016907,Ellipsis
Val de Cans/Júlio Cezar Ribeiro International Airport,BEL,-1.3792500495900002,-48.4762992859,Ellipsis
Comandante Gustavo Kraemer Airport,BGX,-31.39049911499,-54.112201690674,Ellipsis
Pampulha - Carlos Drummond de Andrade Airport,PLU,-19.85120010375977,-43.95059967041016,Ellipsis
Bacacheri Airport,BFH,-25.4050998688,-49.23199844359999,Ellipsis
Presidente Juscelino Kubistschek International Airport,BSB,-15.86916732788086,-47.92083358764648,Ellipsis
Bauru Airport,BAU,-22.3449993134,-49.0537986755,Ellipsis
Atlas Brasil Cantanhede Airport,BVB,2.84138894081,-60.6922225952,Ellipsis
Barra do Garças Airport,BPG,-15.8613004684,-52.3889007568,Ellipsis
Cascavel Airport,CAC,-25.0002994537,-53.5008010864,Ellipsis
Tancredo Neves International Airport,CNF,-19.62444305419922,-43.97194290161133,Ellipsis
Campo Grande Airport,CGR,-20.4687004089,-54.6725006104,Ellipsis
Serafin Enoss Bertaso Airport,XAP,-27.134199142456,-52.656600952148,Ellipsis
Brig. Lysias Augusto Rodrigues Airport,CLN,-7.32043981552124,-47.45869827270508,Ellipsis
Diomício Freitas Airport,CCM,-28.7244434357,-49.4213905334,Ellipsis
Bartolomeu Lisandro Airport,CAW,-21.698299408,-41.301700592,Ellipsis
Corumbá International Airport,CMG,-19.0119438171,-57.6713905334,Ellipsis
Afonso Pena Airport,CWB,-25.5284996033,-49.1758003235,Ellipsis
Caravelas Airport,CRQ,-17.652299880981,-39.253101348877,Ellipsis
Hugo Cantergiani Regional Airport,CXJ,-29.1970996857,-51.1875,Ellipsis
Marechal Rondon Airport,CGB,-15.6528997421,-56.1166992188,Ellipsis
Cruzeiro do Sul Airport,CZS,-7.59990978241,-72.7695007324,Ellipsis
Presidente Prudente Airport,PPB,-22.1751003265,-51.4245986938,Ellipsis
Eduardo Gomes International Airport,MAO,-3.038609981536865,-60.04970169067383,Ellipsis
Jacareacanga Airport,JCR,-6.233160018920898,-57.77690124511719,Ellipsis
Cataratas International Airport,IGU,-25.60027885437012,-54.48500061035156,Ellipsis
Hercílio Luz International Airport,FLN,-27.670278549194336,-48.5525016784668,Ellipsis
Fernando de Noronha Airport,FEN,-3.85493,-32.423302,Ellipsis
Pinto Martins International Airport,FOR,-3.776279926300049,-38.53260040283203,Ellipsis
Rio Galeão – Tom Jobim International Airport,GIG,-22.8099994659,-43.2505569458,Ellipsis
Guajará-Mirim Airport,GJM,-10.786399841308594,-65.28479766845703,Ellipsis
Santa Genoveva Airport,GYN,-16.631999969482422,-49.220699310302734,Ellipsis
Guarulhos - Governador André Franco Montoro International Airport,GRU,-23.435556411743164,-46.47305679321289,Ellipsis
Guaratinguetá Airport,GUJ,-22.79159927368164,-45.20479965209961,Ellipsis
Altamira Airport,ATM,-3.2539100646973,-52.254001617432,Ellipsis
Itacoatiara Airport,ITA,-3.127259969711304,-58.481201171875,Ellipsis
Itaituba Airport,ITB,-4.2423400878906,-56.000701904297,Ellipsis
Bahia - Jorge Amado Airport,IOS,-14.815999984741,-39.033199310303,Ellipsis
Usiminas Airport,IPN,-19.470699310303,-42.487598419189,Ellipsis
Francisco Vilela do Amaral Airport,ITR,-18.4447002411,-49.2134017944,Ellipsis
Prefeito Renato Moreira Airport,IMP,-5.53129,-47.459999,Ellipsis
Francisco de Assis Airport,JDF,-21.79150009155273,-43.38679885864258,Ellipsis
Presidente Castro Pinto International Airport,JPA,-7.145833015440001,-34.9486122131,Ellipsis
Lauro Carneiro de Loyola Airport,JOI,-26.22450065612793,-48.797401428222656,Ellipsis
Presidente João Suassuna Airport,CPV,-7.26992,-35.8964,Ellipsis
Viracopos International Airport,VCP,-23.0074005127,-47.1344985962,Ellipsis
Lages Airport,LAJ,-27.7821006775,-50.28150177,Ellipsis
Lins Airport,LIP,-21.663999557495,-49.730499267578,Ellipsis
Governador José Richa Airport,LDB,-23.3335990906,-51.1301002502,Ellipsis
Bom Jesus da Lapa Airport,LAZ,-13.2621002197,-43.4081001282,Ellipsis
João Correa da Rocha Airport,MAB,-5.36858987808,-49.1380004883,Ellipsis
Monte Dourado Airport,MEU,-0.889839,-52.6022,Ellipsis
Regional de Maringá - Sílvio Nane Junior Airport,MGF,-23.4794445038,-52.01222229,Ellipsis
Mário Ribeiro Airport,MOC,-16.706899642899998,-43.818901062,Ellipsis
Ponta Pelada Airport,PLL,-3.1460399627685547,-59.98630142211914,Ellipsis
Zumbi dos Palmares Airport,MCZ,-9.510809898376465,-35.79169845581055,Ellipsis
Alberto Alcolumbre Airport,MCP,0.0506640002131,-51.0722007751,Ellipsis
Dix-Sept Rosado Airport,MVF,-5.2019200325,-37.3642997742,Ellipsis
Manicoré Airport,MNX,-5.8113799095154,-61.278301239014,Ellipsis
Ministro Victor Konder International Airport,NVT,-26.879999,-48.651402,Ellipsis
Santo Ângelo Airport,GEL,-28.2817,-54.169102,Ellipsis
Governador Aluízio Alves International Airport,NAT,-5.768056,-35.376111,Ellipsis
Oiapoque Airport,OYK,3.85548996925354,-51.79690170288086,Ellipsis
Salgado Filho Airport,POA,-29.994400024414062,-51.1713981628418,Ellipsis
Prefeito Doutor João Silva Filho Airport,PHB,-2.89374995232,-41.73199844359999,Ellipsis
Poços de Caldas - Embaixador Walther Moreira Salles Airport,POO,-21.843000411987,-46.567901611328,Ellipsis
Lauro Kurtz Airport,PFB,-28.243999,-52.326599,Ellipsis
João Simões Lopes Neto International Airport,PET,-31.718399,-52.327702,Ellipsis
Senador Nilo Coelho Airport,PNZ,-9.362409591674805,-40.56909942626953,Ellipsis
Porto Nacional Airport,PNB,-10.719400405883787,-48.39970016479492,Ellipsis
Ponta Porã Airport,PMG,-22.54960060119629,-55.702598571777344,Ellipsis
Governador Jorge Teixeira de Oliveira Airport,PVH,-8.70928955078125,-63.90230178833008,Ellipsis
Plácido de Castro Airport,RBR,-9.868888854980469,-67.89805603027344,Ellipsis
Guararapes - Gilberto Freyre International Airport,REC,-8.126489639282227,-34.92359924316406,Ellipsis
Santos Dumont Airport,SDU,-22.9104995728,-43.1631011963,Ellipsis
Leite Lopes Airport,RAO,-21.136388778686523,-47.776668548583984,Ellipsis
Santa Cruz Air Force Base,SNZ,-22.9324,-43.719101,Ellipsis
Professor Urbano Ernesto Stumpf Airport,SJK,-23.22920036315918,-45.86149978637695,Ellipsis
Marechal Cunha Machado International Airport,SLZ,-2.585360050201416,-44.23410034179688,Ellipsis
Congonhas Airport,CGH,-23.626110076904297,-46.65638732910156,Ellipsis
Prof. Eribelto Manoel Reino State Airport,SJP,-20.8166007996,-49.40650177,Ellipsis
Base Aérea de Santos Airport,SSZ,-23.928056716918945,-46.29972076416016,Ellipsis
Deputado Luiz Eduardo Magalhães International Airport,SSA,-12.9086112976,-38.3224983215,Ellipsis
Trombetas Airport,TMT,-1.489599943161,-56.396800994873,Ellipsis
Senador Petrônio Portela Airport,THE,-5.0599398613,-42.8235015869,Ellipsis
Tefé Airport,TFF,-3.38294005394,-64.7240982056,Ellipsis
Tarauacá Airport,TRQ,-8.1552600860596,-70.783302307129,Ellipsis
Telêmaco Borba Airport,TEC,-24.317800521850582,-50.6515998840332,Ellipsis
Tabatinga Airport,TBT,-4.2556700706482,-69.93579864502,Ellipsis
Tucuruí Airport,TUR,-3.7860100269318,-49.72029876709,Ellipsis
São Gabriel da Cachoeira Airport,SJL,-0.14835,-66.9855,Ellipsis
Paulo Afonso Airport,PAV,-9.4008798599243,-38.250598907471,Ellipsis
Rubem Berta Airport,URG,-29.7821998596,-57.0382003784,Ellipsis
Ten. Cel. Aviador César Bombonato Airport,UDI,-18.883612,-48.225277,Ellipsis
Mário de Almeida Franco Airport,UBA,-19.764722824097,-47.966110229492,Ellipsis
Major Brigadeiro Trompowsky Airport,VAG,-21.5900993347,-45.4733009338,Ellipsis
Brigadeiro Camarão Airport,BVH,-12.694399833679,-60.098300933838,Ellipsis
Eurico de Aguiar Salles Airport,VIX,-20.258057,-40.286388,Ellipsis
Campo Fontenelle Airport,QPS,-21.984600067138672,-47.33480072021485,Ellipsis
Chacalluta Airport,ARI,-18.348499,-70.338699,Ellipsis
Balmaceda Airport,BBA,-45.91609954833984,-71.68949890136719,Ellipsis
Chile Chico Airport,CCH,-46.58330154418945,-71.6874008178711,Ellipsis
El Loa Airport,CJC,-22.498199462890625,-68.90360260009766,Ellipsis
Gral. Bernardo O´Higgins Airport,YAI,-36.58250045776367,-72.03140258789062,Ellipsis
Pdte. Carlos Ibañez del Campo Airport,PUQ,-53.002602,-70.854599,Ellipsis
Teniente Vidal Airport,GXQ,-45.594200134277344,-72.1061019897461,Ellipsis
Diego Aracena Airport,IQQ,-20.535200119018555,-70.1812973022461,Ellipsis
Comodoro Arturo Merino Benítez International Airport,SCL,-33.393001556396484,-70.78579711914062,Ellipsis
Andrés Sabella Gálvez International Airport,ANF,-23.444501,-70.445099,Ellipsis
Capitan Fuentes Martinez Airport Airport,WPR,-53.253700256347656,-70.31919860839844,Ellipsis
Futaleufú Airport,FFU,-43.18920135498047,-71.8510971069336,Ellipsis
María Dolores Airport,LSQ,-37.40169906616211,-72.42539978027344,Ellipsis
Guardiamarina Zañartu Airport,WPU,-54.93109893798828,-67.62629699707031,Ellipsis
Carriel Sur Airport,CCP,-36.772701,-73.063103,Ellipsis
Mataveri Airport,IPC,-27.1648006439,-109.42199707,Ellipsis
Cañal Bajo Carlos - Hott Siebert Airport,ZOS,-40.61119842529297,-73.06099700927734,Ellipsis
Vallenar Airport,VLR,-28.596399307250977,-70.75599670410156,Ellipsis
De La Independencia Airport,QRC,-34.17369842529297,-70.77570343017578,Ellipsis
Teniente Rodolfo Marsh Martin Base,TNM,-62.1907997131,-58.9866981506,Ellipsis
La Florida Airport,LSC,-29.916201,-71.199501,Ellipsis
Maquehue Airport,PZS,-38.766799926758,-72.637100219727,Ellipsis
El Tepual Airport,PMC,-41.43889999389648,-73.09400177001953,Ellipsis
Chaitén Airport,WCH,-42.93280029296875,-72.6990966796875,Ellipsis
Pichoy Airport,ZAL,-39.6500015259,-73.0860977173,Ellipsis
Chachoán Airport,ATF,-1.2120699882507324,-78.57460021972656,Ellipsis
Francisco De Orellana Airport,OCC,-0.4628860056400299,-76.98680114746094,Ellipsis
Mariscal Lamar Airport,CUE,-2.88947,-78.984398,Ellipsis
Seymour Airport,GPS,-0.4537580013275146,-90.26589965820312,Ellipsis
José Joaquín de Olmedo International Airport,GYE,-2.15741991997,-79.88359832760001,Ellipsis
Cotopaxi International Airport,LTX,-0.906833,-78.615799,Ellipsis
Jose Maria Velasco Ibarra Airport,MRR,-4.37823009491,-79.94100189210002,Ellipsis
Coronel E Carvajal Airport,XMS,-2.299170017242432,-78.12079620361328,Ellipsis
