Name,IATA,Latitude,Longitude
South Caicos Airport,XSC,21.5156993866,-71.528503418
Maria Montez International Airport,BRX,18.25149917602539,-71.12039947509766
Cabo Rojo Airport,CBJ,17.929000854492188,-71.6447982788086
Casa De Campo International Airport,LRM,18.45070075988769,-68.91179656982422
Punta Cana International Airport,PUJ,18.5673999786,-68.36340332030001
Gregorio Luperon International Airport,POP,19.75790023803711,-70.56999969482422
Las Américas International Airport,SDQ,18.42970085144,-69.668899536133
Cibao International Airport,STI,19.406099319458008,-70.60469818115234
Coban Airport,CBV,15.468999862670898,-90.40670013427734
La Aurora Airport,GUA,14.5833,-90.527496
Retalhuleu Airport,RER,14.520999908447266,-91.69730377197266
San José Airport,GSJ,13.9362001419,-90.8358001709
Goloson International Airport,LCE,15.7425,-86.852997
Ramón Villeda Morales International Airport,SAP,15.4526,-87.923599
La Laguna Airport,GJA,16.4454,-85.906601
Juan Manuel Galvez International Airport,RTB,16.316799,-86.523003
Tela Airport,TEA,15.7759,-87.4758
Toncontín International Airport,TGU,14.06089973449707,-87.21720123291016
Trujillo Airport,TJI,15.9268,-85.938202
Boscobel Aerodrome,OCJ,18.404199600219727,-76.96900177001953
Norman Manley International Airport,KIN,17.935699462890625,-76.7874984741211
Sangster International Airport,MBJ,18.503700256347656,-77.91339874267578
Ken Jones Airport,POT,18.1987991333,-76.53450012210001
Tinson Pen Airport,KTP,17.98859977722168,-76.82379913330078
General Juan N Alvarez International Airport,ACA,16.757099151611328,-99.75399780273438
Del Norte International Airport,NTR,25.865601,-100.237
Jesús Terán Paredo International Airport,AGU,21.705601,-102.318001
Bahías de Huatulco International Airport,HUX,15.7753,-96.262604
General Mariano Matamoros Airport,CVJ,18.834800720214844,-99.26129913330078
Ciudad Acuña New International Airport,ACN,29.332899,-101.098998
Ciudad del Carmen International Airport,CME,18.65369987487793,-91.79900360107422
Nuevo Casas Grandes Airport,NCG,30.3974,-107.875
Bachigualato Federal International Airport,CUL,24.7644996643,-107.474998474
Chetumal International Airport,CTM,18.50469970703125,-88.32679748535156
Ciudad Obregón International Airport,CEN,27.39259910583496,-109.83300018310548
Ingeniero Alberto Acuña Ongay International Airport,CPE,19.816799163800003,-90.5002975464
Abraham González International Airport,CJS,31.63610076904297,-106.4290008544922
General Roberto Fierro Villalobos International Airport,CUU,28.702899932900003,-105.964996338
General Pedro Jose Mendez International Airport,CVM,23.7033004761,-98.9564971924
Cozumel International Airport,CZM,20.52239990234375,-86.92559814453125
General Guadalupe Victoria International Airport,DGO,24.1242008209,-104.527999878
Amado Nervo National Airport,TPQ,21.4195,-104.843002
Ensenada International Airport,ESE,31.7953,-116.602997
Don Miguel Hidalgo Y Costilla International Airport,GDL,20.52179908752441,-103.31099700927734
General José María Yáñez International Airport,GYM,27.9689998626709,-110.9250030517578
Tehuacan Airport,TCN,18.49720001220703,-97.4198989868164
General Ignacio P. Garcia International Airport,HMO,29.095899581900003,-111.047996521
Licenciado Miguel de la Madrid Airport,CLQ,19.277,-103.577002
Isla Mujeres Airport,ISJ,21.2450008392334,-86.73999786376953
Plan De Guadalupe International Airport,SLW,25.54949951171875,-100.9290008544922
Ixtepec Airport,IZT,16.449301,-95.093697
Lázaro Cárdenas Airport,LZC,18.0016994476,-102.221000671
Valle del Fuerte International Airport,LMM,25.6851997375,-109.081001282
Del Bajío International Airport,BJX,20.9935,-101.481003
Manuel Márquez de León International Airport,LAP,24.0727005005,-110.361999512
Loreto International Airport,LTO,25.989200592041016,-111.3479995727539
General Servando Canales International Airport,MAM,25.7698993683,-97.5252990723
Licenciado Manuel Crescencio Rejon Int Airport,MID,20.9370002747,-89.657699585
General Rodolfo Sánchez Taboada International Airport,MXL,32.6306,-115.241997
General Francisco J. Mujica International Airport,MLM,19.849899292,-101.025001526
Minatitlán/Coatzacoalcos National Airport,MTT,18.1033992767,-94.5807037354
Monclova International Airport,LOV,26.9557,-101.470001
Licenciado Benito Juarez International Airport,MEX,19.4363,-99.072098
General Mariano Escobedo International Airport,MTY,25.7784996033,-100.107002258
General Rafael Buelna International Airport,MZT,23.1613998413,-106.26599884
Nogales International Airport,NOG,31.22610092163086,-110.97599792480467
Quetzalcóatl International Airport,NLD,27.4438991547,-99.5705032349
Xoxocotlán International Airport,OAX,16.9999008179,-96.726600647
El Tajín National Airport,PAZ,20.6026992798,-97.4608001709
Hermanos Serdán International Airport,PBC,19.1581001282,-98.3713989258
Mar de Cortés International Airport,PPE,31.351987,-113.305177
Piedras Negras International Airport,PDS,28.627399,-100.535004
Licenciado y General Ignacio Lopez Rayon Airport,UPN,19.396699905395508,-102.03900146484376
Licenciado Gustavo Díaz Ordaz International Airport,PVR,20.680099487304688,-105.25399780273438
Puerto Escondido International Airport,PXM,15.8769,-97.089103
Querétaro Intercontinental Airport,QRO,20.6173,-100.185997
General Lucio Blanco International Airport,REX,26.0089,-98.2285
Los Cabos International Airport,SJD,23.15180015563965,-109.72100067138672
San Felipe International Airport,SFH,30.930200576782,-114.80899810791
Ponciano Arriaga International Airport,SLP,22.254299163800003,-100.930999756
Francisco Sarabia International Airport,TRC,25.5683002472,-103.411003113
Angel Albino Corzo International Airport,TGZ,16.5636005402,-93.0224990845
General Abelardo L. Rodríguez International Airport,TIJ,32.541099548339844,-116.97000122070312
General Francisco Javier Mina International Airport,TAM,22.2964000702,-97.8658981323
Tamuin Airport,TSL,22.0383,-98.806502
Licenciado Adolfo Lopez Mateos International Airport,TLC,19.3370990753,-99.56600189210002
Tapachula International Airport,TAP,14.7943000793,-92.3700027466
Cancún International Airport,CUN,21.036500930800003,-86.8770980835
Carlos Rovirosa Pérez International Airport,VSA,17.996999740600586,-92.81739807128906
General Heriberto Jara International Airport,VER,19.1459007263,-96.1873016357
General Leobardo C. Ruiz International Airport,ZCL,22.8971004486,-102.68699646
Ixtapa Zihuatanejo International Airport,ZIH,17.601600647,-101.460998535
Zamora Airport,ZMM,20.045,-102.276001
Playa De Oro International Airport,ZLO,19.1448001862,-104.558998108
Bluefields Airport,BEF,11.991000175476074,-83.77410125732422
Augusto C. Sandino (Managua) International Airport,MGA,12.14150047302246,-86.16819763183594
Puerto Cabezas Airport,PUZ,14.047200202941896,-83.38670349121094
Bocas Del Toro International Airport,BOC,9.340849876403809,-82.25080108642578
Cap Manuel Niño International Airport,CHX,9.458962,-82.515062
Enrique Malek International Airport,DAV,8.390999794006348,-82.43499755859375
Panama Pacific International Airport,BLB,8.91479,-79.599602
Marcos A. Gelabert International Airport,PAC,8.973340034484863,-79.55560302734375
Ruben Cantu Airport,SYP,8.085599899291992,-80.94529724121094
Tocumen International Airport,PTY,9.0713596344,-79.3834991455
Buenos Aires Airport,BAI,9.163949,-83.330171
Coto 47 Airport,OTR,8.60155963897705,-82.96859741210938
Chacarita Airport,JAP,9.98141002655,-84.7726974487
Golfito Airport,GLF,8.654009819030762,-83.18219757080078
Guapiles Airport,GPL,10.2172002792,-83.79699707030001
Daniel Oduber Quiros International Airport,LIR,10.5933,-85.544403
Los Chiles Airport,LSL,11.035300254821776,-84.70610046386719
Limon International Airport,LIO,9.95796012878418,-83.02200317382812
Nosara Airport,NOB,9.97649002075,-85.65299987790002
Juan Santamaria International Airport,SJO,9.993860244750977,-84.20880126953125
Palmar Sur Airport,PMZ,8.951029777526855,-83.46859741210938
Quepos Managua Airport,XQP,9.443160057067873,-84.12979888916016
San Vito De Java Airport,TOO,8.826109886169434,-82.95890045166016
Monseñor Óscar Arnulfo Romero International Airport,SAL,13.4409,-89.055702
Les Cayes Airport,CYA,18.27109909057617,-73.78829956054688
Cap Haitien International Airport,CAP,19.733,-72.194702
Jacmel Airport,JAK,18.241100311279297,-72.51850128173828
Toussaint Louverture International Airport,PAP,18.57999992370605,-72.2925033569336
Gustavo Rizo Airport,BCA,20.36529922485352,-74.5062026977539
Carlos Manuel de Cespedes Airport,BYM,20.39640045166016,-76.62139892578125
Maximo Gomez Airport,AVI,22.027099609375,-78.78959655761719
Jardines Del Rey Airport,CCC,22.4610004425,-78.32839965820001
Jaime Gonzalez Airport,CFG,22.149999618530277,-80.41419982910156
Vilo Acuña International Airport,CYO,21.6165008545,-81.5459976196
Ignacio Agramonte International Airport,CMW,21.420299530029297,-77.84750366210938
Antonio Maceo International Airport,SCU,19.96980094909668,-75.83540344238281
Mariana Grajales Airport,GAO,20.08530044555664,-75.1583023071289
José Martí International Airport,HAV,22.989200592041016,-82.40910339355469
Frank Pais International Airport,HOG,20.785600662231445,-76.31510162353516
La Coloma Airport,LCL,22.33609962463379,-83.64189910888672
Orestes Acosta Airport,MOA,20.65390014648437,-74.92220306396484
Sierra Maestra Airport,MZO,20.28809928894043,-77.08920288085938
Rafael Cabrera Airport,GER,21.834699630737305,-82.78379821777344
Playa Baracoa Airport,UPB,23.0328006744,-82.5793991089
Pinar Del Rio Airport,QPD,22.42140007019043,-83.67839813232422
Abel Santamaria Airport,SNU,22.49220085144043,-79.943603515625
Siguanea Airport,SZJ,21.64249992370605,-82.9551010131836
Sancti Spiritus Airport,USS,21.9704,-79.442703
Juan Gualberto Gomez International Airport,VRA,23.034400939941406,-81.435302734375
Hermanos Ameijeiras Airport,VTU,20.98760032653809,-76.93579864501953
Gerrard Smith International Airport,CYB,19.687000274658203,-79.88279724121094
Owen Roberts International Airport,GCM,19.2928009033,-81.3576965332
Clarence A. Bain Airport,MAY,24.28770065307617,-77.68460083007812
Andros Town Airport,ASD,24.697900772094727,-77.79560089111328
Leonard M Thompson International Airport,MHH,26.5114,-77.083503
San Andros Airport,SAQ,25.053800582885746,-78.04900360107422
Spring Point Airport,AXP,22.441799163800003,-73.97090148930002
Treasure Cay Airport,TCB,26.745300293,-77.3912963867
Chub Cay Airport,CCZ,25.41710090637207,-77.88089752197266
Great Harbour Cay Airport,GHC,25.7383,-77.840103
South Bimini Airport,BIM,25.6998996735,-79.2647018433
Exuma International Airport,GGT,23.5625991821,-75.8779983521
North Eleuthera Airport,ELH,25.474899292,-76.6835021973
Governor's Harbour Airport,GHB,25.2847003937,-76.3310012817
Normans Cay Airport,NMC,24.59429931640625,-76.82019805908203
Rock Sound Airport,RSD,24.8950787333,-76.1768817902
Staniel Cay Airport,TYM,24.169099807739254,-76.43910217285156
Grand Bahama International Airport,FPO,26.5587005615,-78.695602417
Inagua Airport,IGA,20.975000381469727,-73.66690063476562
Deadman's Cay Airport,LGI,23.1790008545,-75.09359741210001
Stella Maris Airport,SML,23.582317,-75.268621
Mayaguana Airport,MYG,22.379499,-73.013494
Lynden Pindling International Airport,NAS,25.0389995575,-77.46620178219999
Duncan Town Airport,DCT,22.18180084228516,-75.72949981689453
Rum Cay Airport,RCY,23.68440055847168,-74.83619689941406
San Salvador Airport,ZSA,24.06329917907715,-74.52400207519531
Philip S. W. Goldson International Airport,BZE,17.539100646972656,-88.30819702148438
Aitutaki Airport,AIT,-18.830900192260746,-159.76400756835938
Rarotonga International Airport,RAR,-21.2026996613,-159.805999756
Nadi International Airport,NAN,-17.755399703979492,177.4429931640625
Nausori International Airport,SUV,-18.04330062866211,178.5590057373047
Fua'amotu International Airport,TBU,-21.241199493408203,-175.14999389648438
Vava'u International Airport,VAV,-18.58530044555664,-173.96200561523438
Bonriki International Airport,TRW,1.3816399574279783,173.14700317382812
Hihifo Airport,WLS,-13.2383003235,-176.199005127
Faleolo International Airport,APW,-13.829999923706056,-172.00799560546875
Pago Pago International Airport,PPG,-14.3310003281,-170.710006714
Tubuai Airport,TUB,-23.36540031433105,-149.5240020751953
Anaa Airport,AAA,-17.35260009765625,-145.50999450683594
Fangatau Airport,FGU,-15.819899559020996,-140.88699340820312
Tikehau Airport,TIH,-15.119600296020508,-148.2310028076172
Fakarava Airport,FAV,-16.054100036621094,-145.65699768066406
Manihi Airport,XMH,-14.436800003051758,-146.07000732421875
Totegegie Airport,GMR,-23.07990074157715,-134.88999938964844
Kaukura Airport,KKR,-15.663299560546877,-146.88499450683594
Makemo Airport,MKP,-16.583900451660156,-143.6580047607422
Puka Puka Airport,PKP,-14.809499740600586,-138.81300354003906
Takapoto Airport,TKP,-14.709500312805176,-145.24600219726562
Arutua Airport,AXR,-15.248299598693848,-146.61700439453125
Mataiva Airport,MVT,-14.8681001663208,-148.7169952392578
Takaroa Airport,TKX,-14.45580005645752,-145.02499389648438
Nuku Hiva Airport,NHV,-8.795599937438965,-140.22900390625
Bora Bora Airport,BOB,-16.444400787353516,-151.75100708007812
Rangiroa Airport,RGI,-14.954299926757812,-147.66099548339844
Huahine-Fare Airport,HUH,-16.68720054626465,-151.02200317382812
Moorea Airport,MOZ,-17.49,-149.761993
Maupiti Airport,MAU,-16.42650032043457,-152.24400329589844
Raiatea Airport,RFP,-16.7229,-151.466003
Bauerfield International Airport,VLI,-17.699300765991,168.32000732422
Koné Airport,KNQ,-21.05430030822754,164.83700561523438
Koumac Airport,KOC,-20.546300888061523,164.25599670410156
Lifou Airport,LIF,-20.774799346923828,167.24000549316406
Nouméa Magenta Airport,GEA,-22.25830078125,166.47300720214844
Maré Airport,MEE,-21.4817008972168,168.03799438476562
Touho Airport,TOU,-20.790000915527344,165.25900268554688
Ouvéa Airport,UVE,-20.640600204467773,166.572998046875
La Tontouta International Airport,NOU,-22.01460075378418,166.21299743652344
Auckland International Airport,AKL,-37.0080986023,174.792007446
Taupo Airport,TUO,-38.73970031738281,176.08399963378906
Ardmore Airport,AMZ,-37.02970123291016,174.97300720214844
Christchurch International Airport,CHC,-43.48939895629883,172.53199768066406
Chatham Islands-Tuuta Airport,CHT,-43.810001373291016,-176.45700073242188
Dunedin Airport,DUD,-45.9281005859375,170.197998046875
Gisborne Airport,GIS,-38.66329956054688,177.97799682617188
Glentanner Airport,GTN,-43.906700134277344,170.1280059814453
Hokitika Airfield,HKK,-42.713600158691406,170.98500061035156
Hamilton International Airport,HLZ,-37.8666992188,175.332000732
Kerikeri Airport,KKE,-35.26279830932617,173.91200256347656
Kaitaia Airport,KAT,-35.06999969482422,173.28500366210938
Alexandra Airport,ALR,-45.211700439453125,169.3730010986328
Mount Cook Airport,MON,-43.76499938964844,170.13299560546875
Manapouri Airport,TEU,-45.53310012817383,167.64999389648438
Hood Airport,MRO,-40.97330093383789,175.63400268554688
New Plymouth Airport,NPL,-39.00859832763672,174.1790008544922
Nelson Airport,NSN,-41.298301696777344,173.2209930419922
Invercargill Airport,IVC,-46.41239929199219,168.31300354003906
RNZAF Base Ohakea,OHA,-40.20600128173828,175.38800048828125
Oamaru Airport,OAM,-44.970001220703125,171.08200073242188
Palmerston North Airport,PMR,-40.32059860229492,175.61700439453125
Paraparaumu Airport,PPQ,-40.90470123291016,174.98899841308594
Queenstown International Airport,ZQN,-45.0210990906,168.738998413
Rotorua Regional Airport,ROT,-38.10919952392578,176.31700134277344
Tauranga Airport,TRG,-37.67190170288086,176.1959991455078
Timaru Airport,TIU,-44.30279922485352,171.22500610351562
Pukaki Airport,TWZ,-44.2350006104,170.117996216
Woodbourne Airport,BHE,-41.5182991027832,173.8699951171875
Wanaka Airport,WKA,-44.722198486328,169.24600219727
Whakatane Airport,WHK,-37.92060089111328,176.91400146484375
Wellington International Airport,WLG,-41.3272018433,174.804992676
Wairoa Airport,WIR,-39.00690078735352,177.40699768066406
Whangarei Airport,WRE,-35.7682991027832,174.36500549316406
Westport Airport,WSZ,-41.73809814453125,171.58099365234375
Wanganui Airport,WAG,-39.96220016479492,175.02499389648438
Herat Airport,HEA,34.209999084472656,62.22829818725586
Jalalabad Airport,JAA,34.39979934692383,70.49859619140625
Hamid Karzai International Airport,KBL,34.565899,69.212303
Kandahar Airport,KDH,31.505800247192383,65.8478012084961
Maimana Airport,MMZ,35.93080139160156,64.76090240478516
Mazar I Sharif Airport,MZR,36.70690155029297,67.20970153808594
Shindand Airport,OAH,33.3913002014,62.2610015869
Konduz Airport,UND,36.66510009765625,68.91079711914062
Bahrain International Airport,BAH,26.27079963684082,50.63359832763672
Abha Regional Airport,AHB,18.2404003143,42.65660095210001
Al Ahsa Airport,HOF,25.28529930114746,49.485198974609375
Al Baha Airport,ABT,20.2961006165,41.6343002319
Bisha Airport,BHH,19.984399795532227,42.62089920043945
King Fahd International Airport,DMM,26.471200942993164,49.79790115356445
King Abdulaziz Air Base,DHA,26.265399932900003,50.1520004272
Jizan Regional Airport,GIZ,16.901100158691406,42.58580017089844
Gassim Airport,ELQ,26.30279922485352,43.77439880371094
Gurayat Domestic Airport,URY,31.412413,37.278898
Ha'il Airport,HAS,27.437901,41.686298
Jubail Airport,QJB,27.03899955749512,49.40510177612305
King Abdulaziz International Airport,JED,21.6796,39.156502
King Khaled Military City Airport,KMC,27.9009,45.528198
Prince Mohammad Bin Abdulaziz Airport,MED,24.5534,39.705101
Nejran Airport,EAM,17.611400604248047,44.4192008972168
Al Qaisumah/Hafr Al Batin Airport,AQI,28.335199,46.125099
Rafha Domestic Airport,RAH,29.626399993896484,43.4906005859375
King Khaled International Airport,RUH,24.957599639892575,46.69879913330078
Arar Domestic Airport,RAE,30.90660095214844,41.13819885253906
Sharurah Airport,SHW,17.466899871826172,47.12139892578125
Sulayel Airport,SLF,20.46470069885254,45.61959838867188
Tabuk Airport,TUU,28.3654,36.6189
Ta’if Regional Airport,TIF,21.483001,40.543442
Turaif Domestic Airport,TUI,31.692188,38.731544
Al Wajh Domestic Airport,EJH,26.19860076904297,36.47639846801758
Prince Abdulmohsin Bin Abdulaziz Airport,YNB,24.144199,38.0634
Abadan Airport,ABD,30.371099472,48.2282981873
Dezful Airport,DEF,32.434399,48.397598
Aghajari Airport,AKW,30.7444,49.6772
